type,time,latitude,longitude,altitude (ft),speed (kt),course,distance (nmi),distance_interval (ft),eos,color,name,desc
T,2019-09-01 19:17:02,41.992826443,-87.072445052,626.5,1.8,255.4,123.348,49.25,,,,
T,2019-09-01 19:17:17,41.992810601,-87.072605817,628.1,1.7,262.4,123.355,44.08,,,,
T,2019-09-01 19:17:34,41.992771709,-87.072791057,628.1,1.8,254.2,123.364,52.31,,,,
T,2019-09-01 19:17:53,41.992731560,-87.072988870,628.1,1.7,254.7,123.373,55.73,,,,
T,2019-09-01 19:18:12,41.992680682,-87.073247284,628.1,2.3,255.2,123.385,72.66,,,,
T,2019-09-01 19:18:29,41.992635503,-87.073445432,628.1,2.0,252.9,123.394,56.33,,,,
T,2019-09-01 19:18:46,41.992585547,-87.073631342,628.1,1.9,250.1,123.403,53.72,,,,
T,2019-09-01 19:19:06,41.992548918,-87.073863689,626.5,1.9,258.0,123.414,64.56,,,,
T,2019-09-01 19:19:20,41.992514301,-87.074056137,628.1,2.3,256.4,123.422,53.82,,,,
T,2019-09-01 19:19:35,41.992487982,-87.074289490,628.1,2.5,261.4,123.433,64.16,,,,
T,2019-09-01 19:19:54,41.992456885,-87.074567098,626.5,2.4,261.4,123.446,76.31,,,,
T,2019-09-01 19:20:12,41.992413299,-87.074849149,626.5,2.6,258.3,123.458,78.30,,,,
T,2019-09-01 19:20:31,41.992387818,-87.075152490,628.1,2.6,263.6,123.472,82.99,,,,
T,2019-09-01 19:20:48,41.992368037,-87.075440073,628.1,2.7,264.7,123.485,78.51,,,,
T,2019-09-01 19:21:06,41.992351022,-87.075700751,626.5,2.3,265.0,123.497,71.14,,,,
T,2019-09-01 19:21:28,41.992349764,-87.076019430,626.5,2.3,269.7,123.511,86.64,,,,
T,2019-09-01 19:21:49,41.992368624,-87.076330734,626.5,2.4,274.7,123.525,84.91,,,,
T,2019-09-01 19:22:06,41.992377928,-87.076615803,626.5,2.7,272.5,123.538,77.57,,,,
T,2019-09-01 19:22:23,41.992399972,-87.076904392,626.5,2.7,275.9,123.551,78.86,,,,
T,2019-09-01 19:22:37,41.992389327,-87.077142522,626.5,2.7,266.6,123.561,64.85,,,,
T,2019-09-01 19:22:51,41.992381532,-87.077367911,626.5,2.6,267.3,123.571,61.34,,,,
T,2019-09-01 19:23:07,41.992383376,-87.077618111,626.5,2.5,270.6,123.583,68.02,,,,
T,2019-09-01 19:23:25,41.992384465,-87.077880884,626.5,2.4,270.3,123.594,71.44,,,,
T,2019-09-01 19:23:43,41.992384298,-87.078144997,626.5,2.4,270.0,123.606,71.80,,,,
T,2019-09-01 19:23:58,41.992393350,-87.078370638,626.5,2.4,273.1,123.616,61.43,,,,
T,2019-09-01 19:24:15,41.992373485,-87.078624107,626.5,2.4,264.0,123.628,69.29,,,,
T,2019-09-01 19:24:34,41.992303412,-87.078853436,626.5,2.1,247.7,123.639,67.37,,,,
T,2019-09-01 19:24:48,41.992214397,-87.078989139,626.5,2.1,228.6,123.647,49.12,,,,
T,2019-09-01 19:25:04,41.992116664,-87.079155603,626.5,2.1,231.7,123.656,57.59,,,,
T,2019-09-01 19:25:20,41.992032928,-87.079312764,626.5,1.9,234.4,123.665,52.50,,,,
T,2019-09-01 19:25:25,41.992008621,-87.079361547,626.5,1.9,236.2,123.668,15.95,,,,
T,2019-09-01 19:25:42,41.991949864,-87.079580482,626.5,2.2,250.1,123.678,63.25,,,,
T,2019-09-01 19:26:00,41.991906110,-87.079851469,626.5,2.5,257.7,123.690,75.37,,,,
T,2019-09-01 19:26:14,41.991875600,-87.080070237,609.2,2.6,259.4,123.700,60.50,,,,
T,2019-09-01 19:26:15,41.991875600,-87.080085659,628.1,2.5,270.0,123.701,4.19,,,,
T,2019-09-01 19:26:34,41.991833607,-87.080362430,624.9,2.4,258.5,123.714,76.78,,,,
T,2019-09-01 19:26:43,41.991806030,-87.080492768,624.9,2.4,254.1,123.720,36.83,,,,
T,2019-09-01 19:26:47,41.991790440,-87.080553873,624.9,2.6,251.1,123.723,17.56,,,,
T,2019-09-01 19:27:07,41.991730258,-87.080895519,626.5,2.8,256.7,123.738,95.43,,,,
T,2019-09-01 19:27:24,41.991657335,-87.081145886,624.9,2.5,248.6,123.750,73.07,,,,
T,2019-09-01 19:27:45,41.991520291,-87.081428440,624.9,2.6,236.9,123.766,91.62,,,,
T,2019-09-01 19:28:00,41.991438568,-87.081653075,624.9,2.7,243.9,123.777,67.94,,,,
T,2019-09-01 19:28:18,41.991322143,-87.081827670,624.9,2.1,228.1,123.787,63.66,,,,
T,2019-09-01 19:28:35,41.991196582,-87.081921715,624.9,1.8,209.1,123.796,52.41,,,,
T,2019-09-01 19:28:50,41.991137071,-87.082053479,624.9,1.7,238.7,123.803,41.87,,,,
T,2019-09-01 19:29:06,41.991085522,-87.082185494,624.9,1.5,242.3,123.809,40.51,,,,
T,2019-09-01 19:29:22,41.991053838,-87.082332764,624.9,1.5,253.9,123.816,41.67,,,,
T,2019-09-01 19:29:41,41.990999859,-87.082479866,624.9,1.4,243.7,123.824,44.57,,,,
T,2019-09-01 19:29:54,41.990956524,-87.082640799,624.9,2.1,250.1,123.831,46.51,,,,
T,2019-09-01 19:30:16,41.990922578,-87.082995186,624.9,2.6,262.7,123.847,97.13,,,,
T,2019-09-01 19:30:37,41.990849152,-87.083319733,624.9,2.6,253.1,123.862,92.20,,,,
T,2019-09-01 19:30:55,41.990724262,-87.083493322,623.4,2.2,225.9,123.873,65.56,,,,
T,2019-09-01 19:31:16,41.990594175,-87.083700942,624.9,2.1,229.9,123.885,73.71,,,,
T,2019-09-01 19:31:33,41.990522007,-87.083852235,626.5,1.7,237.3,123.893,48.82,,,,
T,2019-09-01 19:31:49,41.990482192,-87.083996991,623.4,1.6,249.7,123.900,41.94,,,,
T,2019-09-01 19:32:03,41.990449419,-87.084112158,623.4,1.4,249.0,123.906,33.51,,,,
T,2019-09-01 19:32:18,41.990411114,-87.084223889,623.4,1.3,245.2,123.911,33.43,,,,
T,2019-09-01 19:32:36,41.990375826,-87.084362861,624.9,1.3,251.1,123.918,39.91,,,,
T,2019-09-01 19:32:53,41.990368366,-87.084540222,623.4,1.7,266.8,123.926,48.29,,,,
T,2019-09-01 19:33:11,41.990327379,-87.084723534,624.9,1.7,253.3,123.934,52.03,,,,
T,2019-09-01 19:33:27,41.990234004,-87.084873151,624.9,2.0,230.0,123.943,53.03,,,,
T,2019-09-01 19:33:44,41.990149850,-87.085110527,624.9,2.5,244.5,123.955,71.45,,,,
T,2019-09-01 19:34:01,41.990071814,-87.085355697,624.9,2.5,246.8,123.967,72.47,,,,
T,2019-09-01 19:34:04,41.990060750,-87.085398696,624.9,2.4,250.9,123.969,12.37,,,,
T,2019-09-01 19:34:21,41.989968633,-87.085575471,624.9,2.0,235.0,123.978,58.62,,,,
T,2019-09-01 19:34:41,41.989967544,-87.085820474,624.9,2.0,269.7,123.989,66.61,,,,
T,2019-09-01 19:34:58,41.989934938,-87.086000433,624.9,1.8,256.3,123.998,50.35,,,,
T,2019-09-01 19:35:18,41.989910463,-87.086217022,624.9,1.8,261.4,124.007,59.55,,,,
T,2019-09-01 19:35:36,41.989880120,-87.086426737,624.9,1.9,259.0,124.017,58.08,,,,
T,2019-09-01 19:35:46,41.989873163,-87.086540060,623.4,1.8,265.3,124.022,30.91,,,,
T,2019-09-01 19:35:49,41.989869727,-87.086578030,623.4,2.1,263.1,124.024,10.40,,,,
T,2019-09-01 19:36:06,41.989832260,-87.086794535,624.9,2.1,256.9,124.034,60.42,,,,
T,2019-09-01 19:36:25,41.989777777,-87.087039538,624.9,2.2,253.3,124.045,69.50,,,,
T,2019-09-01 19:36:42,41.989702340,-87.087271465,624.9,2.4,246.4,124.057,68.78,,,,
T,2019-09-01 19:37:00,41.989634698,-87.087569693,624.9,2.8,253.0,124.070,84.74,,,,
T,2019-09-01 19:37:19,41.989556747,-87.087854845,623.4,2.6,249.8,124.084,82.56,,,,
T,2019-09-01 19:37:36,41.989474855,-87.088064393,623.4,2.2,242.3,124.095,64.31,,,,
T,2019-09-01 19:37:59,41.989389444,-87.088306379,623.4,1.9,244.6,124.107,72.78,,,,
T,2019-09-01 19:38:16,41.989333788,-87.088495474,623.4,1.9,248.4,124.116,55.26,,,,
T,2019-09-01 19:38:32,41.989298081,-87.088680379,623.4,1.9,255.4,124.124,51.93,,,,
T,2019-09-01 19:38:48,41.989308642,-87.088873247,623.4,1.9,274.2,124.133,52.58,,,,
T,2019-09-01 19:39:06,41.989307469,-87.089102659,623.4,2.1,269.6,124.143,62.37,,,,
T,2019-09-01 19:39:25,41.989326580,-87.089354703,623.4,2.1,275.8,124.155,68.88,,,,
T,2019-09-01 19:39:42,41.989326999,-87.089587636,623.4,2.2,270.1,124.165,63.33,,,,
T,2019-09-01 19:39:51,41.989315096,-87.089716047,623.4,2.3,262.9,124.171,35.18,,,,
T,2019-09-01 19:40:10,41.989317443,-87.089998098,621.8,2.4,270.6,124.183,76.68,,,,
T,2019-09-01 19:40:26,41.989330770,-87.090234049,621.8,2.4,274.3,124.194,64.33,,,,
T,2019-09-01 19:40:31,41.989332782,-87.090310911,621.8,2.5,272.0,124.197,20.91,,,,
T,2019-09-01 19:40:51,41.989308558,-87.090609726,621.8,2.4,263.8,124.211,81.72,,,,
T,2019-09-01 19:41:08,41.989238318,-87.090872247,621.8,2.6,250.2,124.223,75.82,,,,
T,2019-09-01 19:41:25,41.989166820,-87.091110880,621.8,2.4,248.0,124.235,69.91,,,,
T,2019-09-01 19:41:39,41.989121139,-87.091302071,621.8,2.3,252.2,124.244,54.58,,,,
T,2019-09-01 19:41:56,41.989098676,-87.091518240,621.8,2.1,262.0,124.254,59.34,,,,
T,2019-09-01 19:42:15,41.989091132,-87.091766596,621.8,2.1,267.7,124.265,67.58,,,,
T,2019-09-01 19:42:16,41.989091635,-87.091778247,621.8,1.9,273.3,124.265,3.17,,,,
T,2019-09-01 19:42:35,41.989085264,-87.092054347,621.8,2.3,268.2,124.278,75.10,,,,
T,2019-09-01 19:42:53,41.989064142,-87.092310665,621.8,2.3,263.7,124.289,70.11,,,,
T,2019-09-01 19:43:08,41.989037991,-87.092500515,621.8,2.1,259.5,124.298,52.49,,,,
T,2019-09-01 19:43:24,41.989027346,-87.092672680,620.2,1.7,265.2,124.305,46.97,,,,
T,2019-09-01 19:43:45,41.989060035,-87.092862781,620.2,1.5,283.0,124.314,53.04,,,,
T,2019-09-01 19:44:00,41.989098927,-87.092995551,620.2,1.5,291.5,124.321,38.78,,,,
T,2019-09-01 19:44:25,41.989136394,-87.093232423,620.2,1.6,282.0,124.331,65.83,,,,
T,2019-09-01 19:44:41,41.989114098,-87.093378436,620.2,1.5,258.4,124.338,40.52,,,,
T,2019-09-01 19:44:56,41.989093060,-87.093513720,620.2,1.5,258.2,124.344,37.57,,,,
T,2019-09-01 19:45:11,41.989087109,-87.093650345,620.2,1.5,266.6,124.350,37.21,,,,
T,2019-09-01 19:45:28,41.989075961,-87.093786383,620.2,1.3,263.7,124.357,37.21,,,,
T,2019-09-01 19:45:43,41.989068082,-87.093908507,620.2,1.3,265.0,124.362,33.33,,,,
T,2019-09-01 19:45:58,41.989047881,-87.094045300,620.2,1.5,258.8,124.368,37.91,,,,
T,2019-09-01 19:46:14,41.989042601,-87.094195839,620.2,1.5,267.3,124.375,40.97,,,,
T,2019-09-01 19:46:27,41.989029273,-87.094314778,620.2,1.5,261.4,124.380,32.70,,,,
T,2019-09-01 19:46:44,41.989005217,-87.094456516,620.2,1.4,257.1,124.387,39.52,,,,
T,2019-09-01 19:47:05,41.989024999,-87.094638823,620.2,1.4,278.3,124.395,50.08,,,,
T,2019-09-01 19:47:21,41.989058526,-87.094773771,620.2,1.4,288.5,124.401,38.67,,,,
T,2019-09-01 19:47:40,41.989122732,-87.094900003,620.2,1.3,304.4,124.408,41.54,,,,
T,2019-09-01 19:47:56,41.989157517,-87.094996227,618.6,1.1,295.9,124.413,29.07,,,,
T,2019-09-01 19:48:09,41.989160953,-87.095082393,620.2,1.1,273.1,124.417,23.46,,,,
T,2019-09-01 19:48:29,41.989163468,-87.095227903,618.6,1.2,271.3,124.423,39.57,,,,
T,2019-09-01 19:48:45,41.989181237,-87.095345669,618.6,1.2,281.5,124.429,32.66,,,,
T,2019-09-01 19:48:49,41.989189619,-87.095383555,618.6,1.6,286.6,124.431,10.74,,,,
T,2019-09-01 19:49:03,41.989192972,-87.095516492,620.2,1.5,271.9,124.437,36.16,,,,
T,2019-09-01 19:49:20,41.989206635,-87.095683208,620.2,1.6,276.3,124.444,45.60,,,,
T,2019-09-01 19:49:38,41.989217782,-87.095879596,618.6,1.8,274.4,124.453,53.55,,,,
T,2019-09-01 19:49:57,41.989225410,-87.096054778,618.6,1.5,273.4,124.461,47.71,,,,
T,2019-09-01 19:50:13,41.989236558,-87.096194923,618.6,1.4,276.1,124.467,38.32,,,,
T,2019-09-01 19:50:29,41.989246700,-87.096334733,618.6,1.4,275.6,124.473,38.19,,,,
T,2019-09-01 19:50:44,41.989268074,-87.096504048,618.6,1.8,279.6,124.481,46.69,,,,
T,2019-09-01 19:51:02,41.989307888,-87.096654084,618.6,1.4,289.6,124.488,43.29,,,,
T,2019-09-01 19:51:19,41.989344014,-87.096832702,620.2,1.8,285.2,124.496,50.31,,,,
T,2019-09-01 19:51:37,41.989371087,-87.097028755,620.2,1.8,280.5,124.505,54.21,,,,
T,2019-09-01 19:52:00,41.989407968,-87.097340394,620.2,2.2,279.0,124.519,85.78,,,,
T,2019-09-01 19:52:16,41.989449123,-87.097547594,618.6,2.2,285.0,124.529,58.29,,,,
T,2019-09-01 19:52:33,41.989477621,-87.097736942,618.6,1.8,281.4,124.538,52.51,,,,
T,2019-09-01 19:52:50,41.989496229,-87.097922349,618.6,1.8,277.7,124.546,50.86,,,,
T,2019-09-01 19:53:05,41.989513747,-87.098082108,618.6,1.7,278.4,124.553,43.90,,,,
T,2019-09-01 19:53:22,41.989535959,-87.098277407,618.6,1.9,278.7,124.562,53.71,,,,
T,2019-09-01 19:53:38,41.989585413,-87.098440099,618.6,1.8,292.2,124.570,47.76,,,,
T,2019-09-01 19:53:56,41.989654144,-87.098635985,618.6,1.9,295.3,124.580,58.85,,,,
T,2019-09-01 19:54:13,41.989703681,-87.098821895,618.6,1.9,289.7,124.588,53.67,,,,
T,2019-09-01 19:54:21,41.989737460,-87.098893393,618.6,1.7,302.4,124.592,23.01,,,,
T,2019-09-01 19:54:25,41.989752548,-87.098936308,618.6,1.9,295.3,124.594,12.90,,,,
T,2019-09-01 19:54:42,41.989840390,-87.099140659,618.6,2.2,300.0,124.605,64.12,,,,
T,2019-09-01 19:54:59,41.989941811,-87.099333862,618.6,2.2,305.2,124.616,64.22,,,,
T,2019-09-01 19:55:08,41.989991097,-87.099447856,618.6,2.4,300.2,124.621,35.82,,,,
T,2019-09-01 19:55:27,41.990109617,-87.099674083,618.6,2.3,305.2,124.634,75.15,,,,
T,2019-09-01 19:55:43,41.990199806,-87.099891929,618.6,2.5,299.1,124.645,67.73,,,,
T,2019-09-01 19:55:59,41.990297958,-87.100131568,618.6,2.8,298.9,124.657,74.32,,,,
T,2019-09-01 19:56:16,41.990433158,-87.100394256,618.6,3.0,304.7,124.671,86.76,,,,
T,2019-09-01 19:56:22,41.990482947,-87.100474555,618.6,2.8,309.8,124.676,28.39,,,,
T,2019-09-01 19:56:40,41.990582105,-87.100731628,618.6,2.6,297.4,124.689,78.68,,,,
T,2019-09-01 19:56:50,41.990644550,-87.100863894,618.6,2.5,302.4,124.696,42.55,,,,
T,2019-09-01 19:57:05,41.990715377,-87.101077633,618.6,2.5,294.0,124.707,63.58,,,,
T,2019-09-01 19:57:18,41.990798358,-87.101248791,618.6,2.5,303.1,124.716,55.49,,,,
T,2019-09-01 19:57:24,41.990842447,-87.101322468,618.6,2.5,308.8,124.720,25.68,,,,
T,2019-09-01 19:57:31,41.990900868,-87.101407796,618.6,2.7,312.7,124.725,31.49,,,,
T,2019-09-01 19:57:38,41.990949065,-87.101489352,618.6,2.4,308.5,124.730,28.29,,,,
T,2019-09-01 19:57:53,41.991059622,-87.101692446,618.6,2.7,306.2,124.741,68.35,,,,
T,2019-09-01 19:58:12,41.991143189,-87.101941137,618.6,2.3,294.3,124.753,74.15,,,,
T,2019-09-01 19:58:14,41.991153164,-87.101966869,618.6,2.3,297.5,124.754,7.88,,,,
T,2019-09-01 19:58:35,41.991228601,-87.102235090,617.1,2.2,290.7,124.767,77.93,,,,
T,2019-09-01 19:58:51,41.991284927,-87.102428628,618.6,2.1,291.4,124.777,56.48,,,,
T,2019-09-01 19:59:06,41.991327759,-87.102584783,618.6,1.8,290.3,124.784,45.23,,,,
T,2019-09-01 19:59:24,41.991357431,-87.102778573,618.6,1.8,281.6,124.793,53.78,,,,
T,2019-09-01 19:59:31,41.991371093,-87.102842946,618.6,1.5,285.9,124.796,18.19,,,,
T,2019-09-01 19:59:39,41.991396993,-87.102927268,618.6,1.8,292.5,124.800,24.79,,,,
T,2019-09-01 19:59:56,41.991435550,-87.103096163,618.6,1.7,287.1,124.808,48.02,,,,
T,2019-09-01 20:00:16,41.991462791,-87.103291461,617.1,1.6,280.6,124.817,54.01,,,,
T,2019-09-01 20:00:32,41.991476454,-87.103460943,617.1,1.7,276.2,124.824,46.34,,,,
T,2019-09-01 20:00:51,41.991503695,-87.103681471,618.6,1.9,279.4,124.834,60.77,,,,
T,2019-09-01 20:01:04,41.991529260,-87.103846511,617.1,2.1,281.8,124.842,45.82,,,,
T,2019-09-01 20:01:21,41.991584748,-87.104077516,617.1,2.3,287.9,124.853,65.98,,,,
T,2019-09-01 20:01:40,41.991641326,-87.104301061,617.1,2.0,288.8,124.863,64.17,,,,
T,2019-09-01 20:01:59,41.991679883,-87.104510022,617.1,1.8,283.9,124.873,58.52,,,,
T,2019-09-01 20:02:15,41.991673512,-87.104666764,617.1,1.6,266.9,124.880,42.67,,,,
T,2019-09-01 20:02:31,41.991686253,-87.104834653,617.1,1.7,275.8,124.888,45.88,,,,
T,2019-09-01 20:02:50,41.991712404,-87.105033388,617.1,1.7,280.0,124.897,54.86,,,,
T,2019-09-01 20:03:05,41.991723217,-87.105195327,617.1,1.7,275.1,124.904,44.20,,,,
T,2019-09-01 20:03:19,41.991736796,-87.105345111,617.1,1.7,277.0,124.911,41.02,,,,
T,2019-09-01 20:03:36,41.991752638,-87.105512498,618.6,1.6,277.3,124.918,45.87,,,,
T,2019-09-01 20:03:56,41.991764875,-87.105674855,617.1,1.3,275.8,124.925,44.36,,,,
T,2019-09-01 20:04:12,41.991775939,-87.105840649,617.1,1.7,275.1,124.933,45.25,,,,
T,2019-09-01 20:04:28,41.991789937,-87.106042150,618.6,2.0,275.3,124.942,55.02,,,,
T,2019-09-01 20:04:47,41.991801420,-87.106292350,618.6,2.1,273.5,124.953,68.15,,,,
T,2019-09-01 20:05:07,41.991788177,-87.106528133,617.1,1.9,265.7,124.964,64.28,,,,
T,2019-09-01 20:05:27,41.991808210,-87.106773052,618.6,2.0,276.3,124.975,66.98,,,,
