type,time,latitude,longitude,altitude (ft),speed (kt),course,distance (nmi),distance_interval (ft),eos,color,name,desc
T,2018-08-25 02:51:42,41.944727982,-87.639780454,590.2,0.1,64.7,15.792,3.15,,,,
T,2018-08-25 02:52:11,41.944732005,-87.639792860,591.8,0.1,293.6,15.793,3.68,,,,
T,2018-08-25 02:52:42,41.944739129,-87.639805516,591.8,0.1,307.1,15.794,4.31,,,,
T,2018-08-25 02:53:15,41.944739968,-87.639778526,591.8,0.1,87.6,15.795,7.35,,,,
T,2018-08-25 02:53:48,41.944745919,-87.639782215,591.8,0.0,335.3,15.795,2.39,,,,
T,2018-08-25 02:54:14,41.944736699,-87.639771150,593.4,0.1,138.2,15.796,4.51,,,,
T,2018-08-25 02:54:41,41.944754468,-87.639780538,593.4,0.2,338.5,15.797,6.96,,,,
T,2018-08-25 02:55:06,41.944756480,-87.639767630,593.4,0.1,78.2,15.798,3.59,,,,
T,2018-08-25 02:55:37,41.944766371,-87.639800068,593.4,0.2,292.3,15.799,9.53,,,,
T,2018-08-25 02:56:06,41.944755726,-87.639804510,595.0,0.1,197.2,15.800,4.06,,,,
T,2018-08-25 02:56:37,41.944745248,-87.639838206,595.0,0.2,247.3,15.801,9.93,,,,
T,2018-08-25 02:57:12,41.944727646,-87.639814736,595.0,0.2,135.2,15.803,9.05,,,,
T,2018-08-25 02:57:39,41.944743488,-87.639793698,595.0,0.2,44.6,15.804,8.13,,,,
T,2018-08-25 02:58:13,41.944738375,-87.639805852,596.6,0.1,240.5,15.805,3.80,,,,
T,2018-08-25 02:58:43,41.944760336,-87.639789591,595.0,0.2,28.8,15.806,9.14,,,,
T,2018-08-25 02:59:14,41.944755642,-87.639774587,595.0,0.1,112.8,15.807,4.43,,,,
T,2018-08-25 02:59:44,41.944767795,-87.639793279,598.1,0.1,311.2,15.808,6.74,,,,
T,2018-08-25 03:00:23,41.944747427,-87.639813982,598.1,0.1,217.1,15.810,9.32,,,,
T,2018-08-25 03:00:49,41.944744829,-87.639826806,596.6,0.1,254.8,15.810,3.62,,,,
T,2018-08-25 03:01:19,41.944729909,-87.639823202,598.1,0.1,169.8,15.811,5.52,,,,
T,2018-08-25 03:01:51,41.944742231,-87.639846252,599.7,0.1,305.7,15.813,7.71,,,,
T,2018-08-25 03:02:22,41.944737537,-87.639835272,599.7,0.1,119.9,15.813,3.44,,,,
T,2018-08-25 03:02:49,41.944731250,-87.639841894,599.7,0.1,218.1,15.814,2.91,,,,
T,2018-08-25 03:03:14,41.944750780,-87.639844995,601.3,0.2,353.3,15.815,7.17,,,,
T,2018-08-25 03:03:41,41.944756312,-87.639842732,601.3,0.0,16.9,15.815,2.11,,,,
T,2018-08-25 03:04:08,41.944735274,-87.639839798,601.3,0.2,174.1,15.816,7.71,,,,
T,2018-08-25 03:04:39,41.944748769,-87.639837535,602.9,0.1,7.1,15.817,4.96,,,,
T,2018-08-25 03:05:09,41.944760252,-87.639820771,601.3,0.1,47.4,15.818,6.19,,,,
T,2018-08-25 03:05:40,41.944765784,-87.639812389,601.3,0.1,48.4,15.819,3.04,,,,
T,2018-08-25 03:06:13,41.944770981,-87.639817167,602.9,0.0,325.6,15.819,2.30,,,,
T,2018-08-25 03:06:43,41.944770226,-87.639775844,602.9,0.2,91.4,15.821,11.25,,,,
T,2018-08-25 03:07:12,41.944765197,-87.639789255,602.9,0.1,243.2,15.822,4.08,,,,
T,2018-08-25 03:07:40,41.944771064,-87.639810713,602.9,0.1,290.2,15.823,6.22,,,,
T,2018-08-25 03:08:15,41.944750445,-87.639801409,602.9,0.1,161.4,15.824,7.93,,,,
T,2018-08-25 03:08:37,41.944740554,-87.639820268,602.9,0.2,234.8,15.825,6.27,,,,
T,2018-08-25 03:09:08,41.944729574,-87.639823537,606.0,0.1,192.5,15.826,4.10,,,,
T,2018-08-25 03:09:38,41.944741728,-87.639825884,606.0,0.1,351.8,15.826,4.47,,,,
T,2018-08-25 03:10:13,41.944717253,-87.639823705,606.0,0.2,176.2,15.828,8.94,,,,
T,2018-08-25 03:10:50,41.944700237,-87.639847845,606.0,0.1,226.5,15.829,9.03,,,,
T,2018-08-25 03:11:20,41.944691939,-87.639845582,609.2,0.1,168.5,15.830,3.09,,,,
T,2018-08-25 03:11:52,41.944749272,-87.639783388,607.6,0.5,38.9,15.834,26.88,,,,
T,2018-08-25 03:12:25,41.944732675,-87.639758913,609.2,0.2,132.4,15.836,9.00,,,,
T,2018-08-25 03:13:01,41.944737788,-87.639827309,609.2,0.3,275.7,15.839,18.70,,,,
T,2018-08-25 03:13:27,41.944757402,-87.639818508,609.2,0.2,18.5,15.840,7.54,,,,
T,2018-08-25 03:13:56,41.944769220,-87.639800152,609.2,0.1,49.1,15.841,6.59,,,,
T,2018-08-25 03:14:27,41.944757486,-87.639741311,609.2,0.3,105.0,15.844,16.57,,,,
T,2018-08-25 03:14:59,41.944759665,-87.639783137,609.2,0.2,274.0,15.846,11.41,,,,
T,2018-08-25 03:15:34,41.944713313,-87.639774587,607.6,0.3,172.2,15.849,17.05,,,,
T,2018-08-25 03:16:05,41.944725215,-87.639769726,607.6,0.1,16.9,15.849,4.53,,,,
T,2018-08-25 03:16:33,41.944721360,-87.639752710,607.6,0.1,106.9,15.850,4.84,,,,
T,2018-08-25 03:17:07,41.944744326,-87.639710214,607.6,0.2,54.0,15.852,14.27,,,,
T,2018-08-25 03:17:38,41.944745080,-87.639748519,607.6,0.2,271.5,15.854,10.42,,,,
T,2018-08-25 03:18:12,41.944764107,-87.639731923,609.2,0.1,33.0,15.856,8.27,,,,
T,2018-08-25 03:18:54,41.944786403,-87.639735611,607.6,0.1,353.0,15.857,8.19,,,,
T,2018-08-25 03:19:30,41.944759665,-87.639734019,606.0,0.2,177.5,15.859,9.75,,,,
T,2018-08-25 03:20:02,41.944741979,-87.639789423,607.6,0.3,246.8,15.861,16.39,,,,
T,2018-08-25 03:20:34,41.944752792,-87.639762014,607.6,0.2,62.1,15.863,8.43,,,,
T,2018-08-25 03:21:05,41.944788583,-87.639751788,606.0,0.3,12.0,15.865,13.34,,,,
T,2018-08-25 03:21:32,41.944789337,-87.639747765,606.0,0.0,75.9,15.865,1.13,,,,
T,2018-08-25 03:22:00,41.944769053,-87.639743742,604.4,0.2,171.6,15.866,7.47,,,,
T,2018-08-25 03:22:38,41.944776680,-87.639750280,606.0,0.1,327.5,15.867,3.30,,,,
T,2018-08-25 03:23:04,41.944775004,-87.639753213,604.4,0.0,232.5,15.867,1.01,,,,
T,2018-08-25 03:23:32,41.944756899,-87.639791351,606.0,0.3,237.5,15.869,12.30,,,,
T,2018-08-25 03:24:03,41.944746925,-87.639778359,604.4,0.1,135.9,15.870,5.07,,,,
T,2018-08-25 03:24:32,41.944763772,-87.639775258,604.4,0.1,7.8,15.871,6.20,,,,
T,2018-08-25 03:25:01,41.944784308,-87.639796967,604.4,0.2,321.8,15.872,9.53,,,,
T,2018-08-25 03:25:40,41.944765952,-87.639825046,604.4,0.2,228.7,15.874,10.15,,,,
T,2018-08-25 03:26:09,41.944744075,-87.639812222,602.9,0.2,156.4,15.875,8.70,,,,
T,2018-08-25 03:26:37,41.944727814,-87.639829656,602.9,0.2,218.6,15.877,7.59,,,,
T,2018-08-25 03:27:08,41.944737872,-87.639804594,602.9,0.1,61.6,15.878,7.74,,,,
T,2018-08-25 03:27:34,41.944737285,-87.639827896,602.9,0.1,268.1,15.879,6.34,,,,
T,2018-08-25 03:28:00,41.944715073,-87.639812557,601.3,0.2,152.8,15.881,9.11,,,,
T,2018-08-25 03:28:31,41.944714654,-87.639820688,601.3,0.0,266.0,15.881,2.22,,,,
T,2018-08-25 03:29:03,41.944729993,-87.639813898,601.3,0.1,18.2,15.882,5.89,,,,
T,2018-08-25 03:29:34,41.944762431,-87.639801577,599.7,0.2,15.8,15.884,12.29,,,,
T,2018-08-25 03:30:00,41.944768550,-87.639789339,601.3,0.1,56.1,15.885,4.01,,,,
T,2018-08-25 03:30:27,41.944756815,-87.639783304,599.7,0.1,159.1,15.885,4.58,,,,
T,2018-08-25 03:30:48,41.944753295,-87.639795793,593.4,0.1,249.2,15.886,3.63,,,,
T,2018-08-25 03:30:50,41.944747344,-87.639797386,593.4,0.7,191.3,15.886,2.21,1,,,
T,2018-08-25 03:50:05,41.945098210,-87.639856227,607.6,,,15.907,128.86,,,,
T,2018-08-25 03:50:07,41.945146406,-87.639809707,588.6,6.4,35.7,15.911,21.65,,,,
T,2018-08-25 03:50:08,41.945170127,-87.639794368,683.3,5.7,25.7,15.913,9.60,,,,
T,2018-08-25 03:50:10,41.945189908,-87.639789507,697.5,2.2,10.4,15.914,7.33,,,,
T,2018-08-25 03:50:11,41.945217820,-87.639787747,683.3,6.0,2.7,15.916,10.18,,,,
T,2018-08-25 03:50:12,41.945225783,-87.639783891,670.7,1.8,19.8,15.916,3.09,,,,
T,2018-08-25 03:50:14,41.945257969,-87.639776012,650.2,3.5,10.3,15.918,11.92,,,,
T,2018-08-25 03:50:16,41.945275320,-87.639786406,636.0,2.1,336.0,15.919,6.93,,,,
T,2018-08-25 03:50:18,41.945294933,-87.639787579,623.4,2.1,357.5,15.920,7.15,,,,
T,2018-08-25 03:50:21,41.945308764,-87.639785148,610.7,1.0,7.4,15.921,5.08,,,,
T,2018-08-25 03:50:27,41.945348410,-87.639771150,599.7,1.5,14.7,15.924,14.94,,,,
T,2018-08-25 03:50:29,41.945365090,-87.639770564,598.1,1.8,1.5,15.925,6.08,,,,
T,2018-08-25 03:50:35,41.945408592,-87.639776096,587.1,1.6,354.6,15.927,15.92,,,,
T,2018-08-25 03:50:50,41.945544714,-87.639779448,591.8,2.0,359.0,15.935,49.61,,,,
T,2018-08-25 03:51:12,41.945718387,-87.639765451,582.3,1.7,3.4,15.946,63.40,,,,
T,2018-08-25 03:51:39,41.945891976,-87.639682889,588.6,1.5,19.5,15.957,67.13,,,,
T,2018-08-25 03:52:05,41.946047628,-87.639554897,588.6,1.5,31.5,15.968,66.56,,,,
T,2018-08-25 03:52:29,41.946144439,-87.639413327,588.6,1.3,47.4,15.976,52.23,,,,
T,2018-08-25 03:52:39,41.946163718,-87.639408549,572.9,0.4,10.4,15.978,7.14,,,,
T,2018-08-25 03:52:40,41.946166735,-87.639405532,587.1,0.8,36.6,15.978,1.37,,,,
T,2018-08-25 03:52:42,41.946172267,-87.639402179,595.0,0.7,24.3,15.978,2.21,,,,
T,2018-08-25 03:53:02,41.946201772,-87.639412992,588.6,0.3,344.8,15.980,11.15,,,,
T,2018-08-25 03:53:24,41.946209818,-87.639400251,588.6,0.1,49.7,15.981,4.54,,,,
T,2018-08-25 03:53:34,41.946235802,-87.639402179,590.2,0.6,356.8,15.982,9.48,,,,
T,2018-08-25 03:53:44,41.946266731,-87.639374603,591.8,0.8,33.6,15.985,13.54,,,,
T,2018-08-25 03:53:59,41.946254577,-87.639353396,591.8,0.3,127.6,15.986,7.27,,,,
T,2018-08-25 03:54:12,41.946286429,-87.639385248,590.2,0.7,323.4,15.988,14.48,,,,
T,2018-08-25 03:54:25,41.946358681,-87.639421960,591.8,1.3,339.3,15.993,28.16,,,,
T,2018-08-25 03:54:29,41.946346359,-87.639402430,591.8,1.0,130.3,15.994,6.96,,,,
T,2018-08-25 03:54:42,41.946368320,-87.639288269,590.2,1.5,75.5,15.999,32.07,,,,
T,2018-08-25 03:54:55,41.946384581,-87.639282402,593.4,0.3,15.0,16.000,6.14,,,,
T,2018-08-25 03:55:06,41.946392879,-87.639277456,591.8,0.2,23.9,16.001,3.31,,,,
T,2018-08-25 03:55:21,41.946399333,-87.639291454,591.8,0.2,301.8,16.001,4.48,,,,
T,2018-08-25 03:55:31,41.946373181,-87.639276451,590.2,0.6,156.9,16.003,10.37,,,,
T,2018-08-25 03:55:53,41.946388101,-87.639295561,595.0,0.2,316.4,16.004,7.52,,,,
T,2018-08-25 03:56:06,41.946370332,-87.639289694,595.0,0.3,166.2,16.006,6.67,,,,
T,2018-08-25 03:56:15,41.946355579,-87.639295058,595.0,0.4,195.1,16.006,5.57,,,,
T,2018-08-25 03:56:17,41.946347868,-87.639299920,595.0,0.9,205.1,16.007,3.11,,,,
T,2018-08-25 03:56:24,41.946319956,-87.639348283,593.4,1.4,232.2,16.010,16.63,,,,
T,2018-08-25 03:56:35,41.946327919,-87.639392959,593.4,0.7,283.5,16.012,12.50,,,,
T,2018-08-25 03:56:45,41.946326913,-87.639401592,593.4,0.1,261.1,16.012,2.38,,,,
T,2018-08-25 03:57:00,41.946365302,-87.639483064,595.0,1.0,302.4,16.016,26.21,,,,
T,2018-08-25 03:57:23,41.946370835,-87.639503600,593.4,0.2,289.9,16.017,5.94,,,,
T,2018-08-25 03:57:43,41.946371589,-87.639528159,595.0,0.2,272.4,16.019,6.69,,,,
T,2018-08-25 03:58:04,41.946381982,-87.639516676,595.0,0.1,39.4,16.019,4.91,,,,
T,2018-08-25 03:58:23,41.946365638,-87.639499158,595.0,0.2,141.4,16.021,7.63,,,,
T,2018-08-25 03:58:45,41.946398998,-87.639541905,596.6,0.5,316.4,16.023,16.82,,,,
T,2018-08-25 03:58:47,41.946398159,-87.639539977,596.6,0.2,120.3,16.023,0.61,,,,
T,2018-08-25 03:58:49,41.946389107,-87.639531177,596.6,1.2,144.1,16.024,4.08,,,,
T,2018-08-25 03:59:07,41.946355244,-87.639241414,596.6,2.6,98.9,16.037,79.79,,,,
T,2018-08-25 03:59:23,41.946319370,-87.638960369,596.6,2.9,99.7,16.050,77.57,,,,
T,2018-08-25 03:59:38,41.946244435,-87.638730286,596.6,2.7,113.6,16.061,68.29,,,,
T,2018-08-25 03:59:51,41.946309060,-87.638635570,598.1,1.6,47.5,16.067,34.91,,,,
T,2018-08-25 04:00:07,41.946325321,-87.638614532,598.1,0.3,43.9,16.068,8.24,,,,
T,2018-08-25 04:00:16,41.946359351,-87.638653759,599.7,1.1,319.4,16.071,16.36,,,,
T,2018-08-25 04:00:19,41.946372678,-87.638678905,599.7,1.7,305.5,16.072,8.39,,,,
T,2018-08-25 04:00:22,41.946387934,-87.638714025,599.7,2.2,300.3,16.074,11.05,,,,
T,2018-08-25 04:00:37,41.946418695,-87.638872191,599.7,1.8,284.7,16.082,44.47,,,,
T,2018-08-25 04:00:52,41.946480889,-87.639033962,599.7,2.0,297.3,16.090,49.50,,,,
T,2018-08-25 04:01:07,41.946567306,-87.639245102,599.7,2.6,298.8,16.101,65.51,,,,
T,2018-08-25 04:01:21,41.946647521,-87.639412070,599.7,2.3,302.9,16.109,54.02,,,,
T,2018-08-25 04:01:35,41.946776183,-87.639587000,599.7,2.8,314.7,16.120,66.81,,,,
T,2018-08-25 04:01:38,41.946803927,-87.639617426,599.7,2.6,320.8,16.123,13.07,,,,
T,2018-08-25 04:01:40,41.946814572,-87.639649864,599.7,2.9,293.8,16.124,9.64,,,,
T,2018-08-25 04:01:46,41.946865870,-87.639739886,601.3,3.0,307.5,16.129,30.81,,,,
T,2018-08-25 04:02:03,41.946975086,-87.639900902,599.7,2.1,312.4,16.139,59.18,,,,
T,2018-08-25 04:02:12,41.947019342,-87.639973993,601.3,1.7,309.1,16.143,25.60,,,,
T,2018-08-25 04:02:23,41.947064772,-87.640053034,601.3,1.5,307.7,16.148,27.14,,,,
T,2018-08-25 04:02:37,41.947162421,-87.640218325,601.3,2.4,308.5,16.157,57.34,,,,
T,2018-08-25 04:02:52,41.947262166,-87.640399458,601.3,2.4,306.5,16.167,61.23,,,,
T,2018-08-25 04:03:07,41.947370712,-87.640600121,601.3,2.7,306.0,16.178,67.41,,,,
T,2018-08-25 04:03:24,41.947460985,-87.640845040,601.3,2.6,296.4,16.190,74.31,,,,
T,2018-08-25 04:03:41,41.947598364,-87.641033465,601.3,2.5,314.4,16.202,71.65,,,,
T,2018-08-25 04:03:52,41.947674053,-87.641136479,602.9,2.1,314.7,16.209,39.32,,,,
T,2018-08-25 04:03:58,41.947710682,-87.641227590,602.9,2.8,298.4,16.213,28.15,,,,
T,2018-08-25 04:04:04,41.947764745,-87.641300429,604.4,2.8,314.9,16.218,27.94,,,,
T,2018-08-25 04:04:08,41.947791483,-87.641349463,602.9,2.4,306.2,16.221,16.52,,,,
T,2018-08-25 04:04:28,41.947916877,-87.641606703,602.9,2.5,303.2,16.234,83.58,,,,
T,2018-08-25 04:04:42,41.947953757,-87.641822118,604.4,2.5,283.0,16.244,60.12,,,,
T,2018-08-25 04:04:52,41.947969263,-87.642057901,604.4,3.8,275.1,16.255,64.39,,,,
T,2018-08-25 04:05:07,41.947831549,-87.642147755,606.0,2.2,205.9,16.264,55.82,,,,
T,2018-08-25 04:05:23,41.947689895,-87.642034264,606.0,2.2,149.2,16.274,60.15,,,,
T,2018-08-25 04:05:29,41.947646812,-87.641983051,606.0,2.1,138.5,16.277,20.99,,,,
T,2018-08-25 04:05:31,41.947634909,-87.641962599,607.6,2.1,128.0,16.279,7.05,,,,
T,2018-08-25 04:05:48,41.947487053,-87.641796051,607.6,2.5,140.0,16.290,70.40,,,,
T,2018-08-25 04:05:49,41.947481856,-87.641782221,607.6,2.5,116.8,16.291,4.21,,,,
T,2018-08-25 04:06:03,41.947383452,-87.641624725,607.6,2.4,130.0,16.300,55.87,,,,
T,2018-08-25 04:06:20,41.947204331,-87.641448118,607.6,2.8,143.7,16.313,81.05,,,,
T,2018-08-25 04:06:39,41.946939630,-87.641270924,607.6,3.4,153.5,16.331,107.83,,,,
T,2018-08-25 04:06:54,41.946804095,-87.641084678,609.2,2.8,134.4,16.343,70.76,,,,
T,2018-08-25 04:07:10,41.946643833,-87.640909161,609.2,2.8,140.8,16.355,75.44,,,,
T,2018-08-25 04:07:24,41.946513243,-87.640751749,609.2,2.7,138.1,16.366,64.02,,,,
T,2018-08-25 04:07:39,41.946380474,-87.640564749,609.2,2.8,133.7,16.377,70.21,,,,
T,2018-08-25 04:07:44,41.946339570,-87.640523762,609.2,2.2,143.3,16.380,18.61,,,,
T,2018-08-25 04:07:50,41.946291374,-87.640454778,609.2,2.5,133.2,16.385,25.70,,,,
T,2018-08-25 04:08:02,41.946186433,-87.640326284,609.2,2.6,137.7,16.393,51.81,,,,
T,2018-08-25 04:08:15,41.946087191,-87.640235424,609.2,2.0,145.7,16.400,43.81,,,,
T,2018-08-25 04:08:31,41.946021896,-87.640234083,609.2,0.9,179.1,16.404,23.80,,,,
T,2018-08-25 04:08:55,41.945977723,-87.640251936,607.6,0.4,196.7,16.407,16.81,,,,
T,2018-08-25 04:09:22,41.945981579,-87.640251517,609.2,0.0,4.6,16.407,1.41,,,,
T,2018-08-25 04:09:48,41.945990967,-87.640191335,609.2,0.4,78.2,16.410,16.73,,,,
T,2018-08-25 04:10:09,41.945986524,-87.640230814,610.7,0.3,261.4,16.412,10.86,,,,
T,2018-08-25 04:10:32,41.945974790,-87.640237268,610.7,0.1,202.2,16.413,4.62,,,,
T,2018-08-25 04:10:34,41.945978729,-87.640223689,612.3,1.2,68.7,16.413,3.96,,,,
T,2018-08-25 04:10:48,41.945926594,-87.640108774,613.9,1.5,121.4,16.419,36.58,,,,
T,2018-08-25 04:11:04,41.945806732,-87.640087232,613.9,1.6,172.4,16.427,44.07,,,,
T,2018-08-25 04:11:15,41.945701456,-87.640150851,613.9,2.3,204.2,16.433,42.09,,,,
T,2018-08-25 04:11:19,41.945657870,-87.640176248,612.3,2.6,203.4,16.436,17.32,,,,
T,2018-08-25 04:11:29,41.945555191,-87.640243974,613.9,2.5,206.1,16.443,41.71,,,,
T,2018-08-25 04:11:46,41.945371795,-87.640411779,612.3,2.8,214.2,16.456,80.94,,,,
T,2018-08-25 04:12:00,41.945214802,-87.640504735,613.9,2.6,203.8,16.467,62.55,,,,
T,2018-08-25 04:12:17,41.944998130,-87.640497694,613.9,2.8,178.6,16.480,78.98,,,,
T,2018-08-25 04:12:30,41.944843903,-87.640472800,612.3,2.6,173.2,16.489,56.61,,,,
T,2018-08-25 04:12:44,41.944670482,-87.640393842,610.7,2.8,161.3,16.500,66.75,,,,
T,2018-08-25 04:13:01,41.944520194,-87.640228802,610.7,2.5,140.8,16.512,70.82,,,,
T,2018-08-25 04:13:17,41.944369487,-87.640100308,610.7,2.4,147.6,16.522,65.10,,,,
T,2018-08-25 04:13:34,41.944160107,-87.639962342,609.2,3.0,153.9,16.536,85.03,,,,
T,2018-08-25 04:13:48,41.943970174,-87.639831835,609.2,3.3,152.9,16.549,77.79,,,,
T,2018-08-25 04:14:05,41.943747802,-87.639699820,609.2,3.1,156.2,16.564,88.64,,,,
T,2018-08-25 04:14:17,41.943584774,-87.639636956,609.2,3.1,164.0,16.574,61.82,,,,
T,2018-08-25 04:14:32,41.943415208,-87.639653971,610.7,2.4,184.3,16.584,61.96,,,,
T,2018-08-25 04:14:39,41.943341363,-87.639690181,610.7,2.4,200.0,16.589,28.66,,,,
T,2018-08-25 04:14:42,41.943314541,-87.639708118,609.2,2.2,206.4,16.591,10.92,,,,
T,2018-08-25 04:14:54,41.943231057,-87.639758242,606.0,1.6,204.1,16.596,33.34,,,,
T,2018-08-25 04:15:07,41.943224687,-87.639838373,602.9,1.0,263.9,16.600,21.92,,,,
T,2018-08-25 04:15:23,41.943238350,-87.640170380,604.4,3.3,273.2,16.615,90.46,,,,
T,2018-08-25 04:15:41,41.942792097,-87.640084801,609.2,5.4,171.9,16.642,164.28,,,,
T,2018-08-25 04:15:50,41.942732837,-87.640046580,612.3,1.6,154.4,16.646,23.97,,,,
T,2018-08-25 04:15:53,41.942685898,-87.640037192,612.3,3.4,171.5,16.649,17.29,,,,
T,2018-08-25 04:16:02,41.942535779,-87.640108606,613.9,3.8,199.5,16.658,58.05,,,,
T,2018-08-25 04:16:09,41.942493617,-87.640130902,613.9,1.4,201.5,16.661,16.52,,,,
T,2018-08-25 04:16:21,41.942429580,-87.640082873,613.9,1.3,150.8,16.665,26.75,,,,
T,2018-08-25 04:16:35,41.942466209,-87.640174069,613.9,1.2,298.4,16.670,28.17,,,,
T,2018-08-25 04:16:52,41.942274012,-87.640436590,613.9,3.5,225.5,16.686,100.03,,,,
T,2018-08-25 04:16:59,41.942247776,-87.640633145,613.9,4.6,259.8,16.695,54.32,,,,
T,2018-08-25 04:17:11,41.942102099,-87.640821235,615.5,3.6,223.8,16.707,73.73,,,,
T,2018-08-25 04:17:12,41.942095645,-87.640830204,615.5,2.0,225.9,16.708,3.39,,,,
T,2018-08-25 04:17:15,41.942077624,-87.640859708,615.5,2.0,230.6,16.710,10.37,,,,
T,2018-08-25 04:17:20,41.942049125,-87.640894912,615.5,1.7,222.6,16.712,14.13,,,,
T,2018-08-25 04:17:35,41.942016268,-87.641010834,617.1,1.3,249.1,16.718,33.73,,,,
T,2018-08-25 04:17:36,41.942013251,-87.641018964,617.1,1.5,243.5,16.718,2.47,,,,
T,2018-08-25 04:17:50,41.942016268,-87.641212335,618.6,2.2,271.2,16.727,52.62,,,,
T,2018-08-25 04:18:04,41.942023141,-87.641413584,620.2,2.3,272.6,16.736,54.81,,,,
T,2018-08-25 04:18:18,41.941983327,-87.641650122,621.8,2.8,257.2,16.746,65.97,,,,
T,2018-08-25 04:18:29,41.942034541,-87.641827147,623.4,2.8,291.3,16.755,51.65,,,,
T,2018-08-25 04:18:33,41.942083491,-87.641900573,623.4,4.0,311.9,16.759,26.78,,,,
T,2018-08-25 04:18:42,41.942112241,-87.642076593,623.4,3.2,282.4,16.767,49.02,,,,
T,2018-08-25 04:18:44,41.942115677,-87.642104840,623.4,2.3,279.3,16.769,7.79,,,,
T,2018-08-25 04:18:48,41.942125149,-87.642177511,624.9,3.0,279.9,16.772,20.07,,,,
T,2018-08-25 04:19:02,41.942120958,-87.642410360,628.1,2.7,268.6,16.782,63.37,,,,
T,2018-08-25 04:19:17,41.942094639,-87.642688723,629.7,3.0,262.8,16.795,76.34,,,,
T,2018-08-25 04:19:32,41.942107044,-87.642969517,631.2,3.0,273.4,16.808,76.53,,,,
T,2018-08-25 04:19:47,41.942083994,-87.643195996,632.8,2.5,262.2,16.818,62.19,,,,
T,2018-08-25 04:19:52,41.942110816,-87.643258777,634.4,2.3,299.9,16.821,19.68,,,,
T,2018-08-25 04:20:07,41.942309383,-87.643496152,634.4,3.8,318.4,16.837,96.99,,,,
T,2018-08-25 04:20:16,41.942342659,-87.643616768,636.0,2.3,290.4,16.843,34.98,,,,
T,2018-08-25 04:20:26,41.942335200,-87.643788010,637.5,2.8,266.6,16.850,46.67,,,,
T,2018-08-25 04:20:32,41.942271162,-87.643915834,637.5,4.1,236.0,16.857,41.88,,,,
T,2018-08-25 04:20:43,41.942269821,-87.644248847,637.5,4.9,269.7,16.872,90.60,,,,
T,2018-08-25 04:20:49,41.942270491,-87.644374408,639.1,3.4,270.4,16.878,34.16,,,,
T,2018-08-25 04:20:53,41.942233778,-87.644414222,639.1,2.5,218.9,16.881,17.21,,,,
T,2018-08-25 04:20:59,41.942185918,-87.644498125,639.1,2.8,232.5,16.885,28.73,,,,
T,2018-08-25 04:21:01,41.942172339,-87.644523270,639.1,2.5,234.0,16.887,8.44,,,,
T,2018-08-25 04:21:13,41.942042671,-87.644521678,639.1,2.3,179.5,16.895,47.25,,,,
T,2018-08-25 04:21:17,41.942001181,-87.644528132,639.1,2.3,186.6,16.897,15.22,,,,
T,2018-08-25 04:21:30,41.941916440,-87.644592924,640.7,1.6,209.6,16.903,35.56,,,,
T,2018-08-25 04:21:39,41.941925576,-87.644691328,639.1,1.8,277.1,16.907,26.98,,,,
T,2018-08-25 04:21:45,41.941948962,-87.644775147,639.1,2.4,290.6,16.911,24.34,,,,
T,2018-08-25 04:21:51,41.941921553,-87.644840526,639.1,2.0,240.6,16.915,20.40,,,,
T,2018-08-25 04:22:06,41.941981818,-87.644866593,640.7,0.9,342.2,16.919,23.08,,,,
T,2018-08-25 04:22:09,41.942007467,-87.644811859,640.7,3.5,57.8,16.921,17.58,,,,
T,2018-08-25 04:22:15,41.942068487,-87.644811021,642.3,2.2,0.6,16.925,22.24,,,,
T,2018-08-25 04:22:19,41.942115426,-87.644837424,643.9,2.7,337.3,16.928,18.55,,,,
T,2018-08-25 04:22:31,41.942333104,-87.645168677,642.3,5.9,311.5,16.948,120.06,,,,
T,2018-08-25 04:22:47,41.942320447,-87.645179406,643.9,0.2,212.2,16.949,5.46,,,,
T,2018-08-25 04:23:01,41.942345006,-87.645196840,643.9,0.4,332.2,16.951,10.13,,,,
T,2018-08-25 04:23:03,41.942346683,-87.645187201,643.9,0.8,76.8,16.951,2.69,,,,
T,2018-08-25 04:23:15,41.942311646,-87.645193236,643.9,0.6,187.3,16.953,12.87,,,,
T,2018-08-25 04:23:27,41.942316005,-87.645200025,643.9,0.1,310.8,16.953,2.44,,,,
T,2018-08-25 04:23:47,41.942266803,-87.645215280,643.9,0.5,193.0,16.957,18.40,,,,
T,2018-08-25 04:24:00,41.942279376,-87.645215867,653.3,0.2,358.0,16.957,4.58,,,,
T,2018-08-25 04:24:13,41.942250375,-87.645189213,664.3,0.6,145.6,16.959,12.82,,,,
T,2018-08-25 04:24:33,41.942182230,-87.645206731,667.5,0.7,190.8,16.964,25.29,,,,
T,2018-08-25 04:24:52,41.942174351,-87.645243863,669.1,0.3,254.1,16.965,10.50,,,,
T,2018-08-25 04:25:14,41.942177201,-87.645250568,667.5,0.1,299.7,16.966,2.10,,,,
T,2018-08-25 04:25:35,41.942172507,-87.645236067,667.5,0.1,113.5,16.966,4.30,,,,
T,2018-08-25 04:25:53,41.942091873,-87.645183345,667.5,1.1,154.1,16.972,32.70,,,,
T,2018-08-25 04:26:12,41.942054238,-87.645195331,664.3,0.4,193.3,16.974,14.10,,,,
T,2018-08-25 04:26:44,41.942065721,-87.645165240,662.8,0.2,62.8,16.976,9.19,,,,
